date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,recovery_floor,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2020-06-01,0.5052243661224775,0.0562848078282864,1,LOW,0.3569164061808488,0.2313483119538452,0.186236999056828,0.0290055715799784,0.2695450470468319,0.3271158446950363,BEAR,1.5,0.5221432810792659,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0916040001696939,0.0342202540763905,0.0123977891928042,0.8046087861271379
2020-05-29,0.4619801474905955,0.060429311729713,1,LOW,0.2577903411168224,0.065412021736641,0.085001086277734,0.1771462693559265,0.0,0.1576022251321021,BEAR,1.5,0.4821560324614299,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0952608842056607,0.0300568456757459,0.0123998620901378,0.8054088739031328
2020-05-28,0.4730891402152435,0.0669358105039699,1,LOW,0.3155361169746684,0.1703511849926711,0.2090219969954829,-0.0038822979076677,0.0847948865520423,0.2176859415001029,BEAR,1.5,0.4964032122244466,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.099274184507084,0.0274347623158559,0.0141168165441877,0.8062584420918356
2020-05-27,0.5125945096070345,0.060749206160604,1,LOW,0.36835642760706094,0.2518203562236675,0.2154030172644189,-0.0137180782963068,0.2771697243611073,0.336610284688888,BEAR,1.5,0.5316729801011757,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0976094321465029,0.0222274429854925,0.0143266043064566,0.8072220846322525
2020-05-26,0.4975705494441126,0.0646155279506,1,LOW,0.29331912686012096,0.1259535293712041,0.1216971062422504,0.11844871736992,0.0824605248190259,0.2316970842318067,BEAR,1.5,0.5190544378820747,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1108390605847609,0.0243521400667903,0.0150717800946417,0.8081045075047424
2020-05-22,0.5020535472531675,0.0705659280151004,1,LOW,0.262389235664359,0.0735024464994204,0.0889046073713904,0.170973752047766,0.0,0.1809166386660963,BEAR,1.5,0.526549320779766,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1216609844471202,0.03199625572163,0.0152262011248407,0.8107836137520187
2020-05-21,0.5121080013384819,0.0664890673794761,2,LOW,0.3646502326052803,0.1686327618279497,0.2000858917374264,0.0086537228464679,0.0778445824624427,0.2371453421506532,BEAR,1.5,0.5342120616792448,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.1233255399470188,0.0347755478942926,0.0154472122993805,0.8122533236570421
2020-05-20,0.5080520416279469,0.0686981248329878,1,LOW,0.3421991487262996,0.2125100842758681,0.252765003287308,-0.0676307879776385,0.1188172247790173,0.255432452389115,BEAR,1.5,0.5314172561245669,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1172311269417722,0.0544389493965977,0.015294476553517,0.8138353107510201
2020-05-19,0.5981253992086707,0.2387756006066098,2,MEDIUM,0.5292679051042481,0.4251145721061711,0.3643070081165149,-0.2290736499556545,0.505572117423956,0.473017787921168,BEAR,1.5,0.7085294545469241,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,0.9,0.7,0.8,0.504,REDUCE_TO_35_60,0.1319772716467759,0.0184880413278405,0.015582882997531,0.815194255660246
2020-05-18,0.4940041183823019,0.0785668745977633,1,LOW,0.2609774109386185,0.0732869550934635,0.105395472813564,0.1405823408934689,0.0041964788549942,0.1340411527831868,BEAR,1.5,0.5229016245865701,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.1229688283905389,0.0085469030960096,0.0170902594386996,0.816299755628588
2020-05-15,0.5201068871155473,0.0622727113203518,2,LOW,0.4237196344548161,0.2296402392405518,0.2079290324600315,-0.0074195364076525,0.2570429632567519,0.2807393475723799,BEAR,1.5,0.5397973883808433,0.4,0.2,NONE,0,0,0,1.0,0,1.0,29,0.0,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.1488932147930172,-0.021064098344713,0.0163091603349921,0.8175204496690303
2020-05-14,0.5988274207943068,0.0618541946485489,1,MEDIUM,0.3035721710168622,0.1247099749588539,0.12137995234389,0.111629791571349,0.1155487513089465,0.1882693558253699,BEAR,1.5,0.6163301874649374,0.4,0.2,NONE,0,0,0,1.0,1,1.0,28,0.7,0.9,1.0,0.9,0.81,LIGHT_REDUCE,0.1527878081029628,-0.009420101879624,0.0173728123437975,0.818126660155948
2020-05-13,0.6552260993346971,0.0568134740728062,2,LOW,0.38805169220360947,0.1711612301599495,0.0719200026009295,0.1886640670262956,0.3,0.3032783072274483,BEAR,1.5,0.668672520739553,0.4,0.2,NONE,0,0,0,1.0,1,1.0,27,0.7,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.162807032532901,-0.0093229520825748,0.0172121513009752,0.818573119963813
