date,p_structural,p_shock,early_score_raw,early_score,early_score_q20_thr,early_score_q10_thr,early_struct_level,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,ibb_risk_score,ibb_risk_weight,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,recovery_floor,base_allocation,shock_modifier,tactical_multiplier,tactical_gate_on,early_struct_multiplier,final_allocation,allocation_action,guardrail_applied,guardrail_cap,guardrail_reasons,drawdown_252,ret5d,vol20,hurst_100
2017-07-07,0.004109551335433438,0.03571124545469611,-0.018245616904802323,0.4954387223115065,0.5117231446541511,0.5791612501534666,0,0,LOW,0.3091137092070757,0.39178994077502727,0.319490358214255,-0.3751418723668726,0.35623315401428857,0.41215135723250496,NEUTRAL,1.0,0.0,0.05,0.015170144277175373,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,1,1.0,1.0,FULL_RISK_ON,0,,,0.010423089315619527,0.001282113320270728,0.005159868699693168,0.8112373216145305
2017-07-06,0.004674675650118498,0.0440064244329747,0.025337937038615366,0.5063341453806676,0.5122894773655742,0.5794155169718246,0,2,LOW,0.24733357531429162,0.20234930868494994,0.2267311427348765,-0.0809373219620114,0.09856866657157061,0.24998299046500985,NEUTRAL,1.0,0.0,0.05,0.01844078772411817,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,0.8,1,1.0,0.8,LIGHT_REDUCE,0,,,0.01679890155839492,-0.0033144418013582033,0.004934945147943427,0.8107790598753848
2017-07-05,0.004173566023941615,0.03317963795508202,-0.1438952666308192,0.46408812744918276,0.5128558100769969,0.5796697837901827,0,0,LOW,0.21264110554452512,0.23562161229951217,0.22843526296359148,-0.09404938446030785,0.18491086936396475,0.28409916315356926,NEUTRAL,1.0,0.0,0.05,0.014325691199840757,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.007725380462317966,-0.0029571102112039283,0.004487665746672319,0.8106096765915347
2017-07-03,0.0042110022782173,0.03391058653223724,-0.12440540140360393,0.46893869986489284,0.5134221427884197,0.5799240506085409,0,0,LOW,0.162523365290748,0.15183943946526982,0.18592687498967245,0.039496112668129114,0.06683201388085634,0.22084562954732465,NEUTRAL,1.0,0.0,0.05,0.01460585676712428,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,1,1.0,1.0,FULL_RISK_ON,0,,,0.01001408598891651,-0.004439167725141524,0.0045351518057447525,0.8098375996867411
2017-06-30,0.00425910033505114,0.036556427639553996,-0.14778837032469092,0.46312000889000493,0.5139884754998426,0.5801783174268992,0,0,LOW,0.245664936475258,0.28540426366418337,0.26955967139675197,-0.20908567518645546,0.22126022833129802,0.3098924256066373,NEUTRAL,1.0,0.0,0.05,0.01556316489162714,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,1,1.0,1.0,FULL_RISK_ON,0,,,0.011690214456218984,-0.0054705301682922425,0.004516665840582364,0.8094251556734048
2017-06-29,0.006459765430912733,0.03460958809661707,-0.17083112176186238,0.4573957800782212,0.5145548082112654,0.5804325842452573,0,2,LOW,0.31826349152905975,0.3108224313933219,0.22486942944095095,-0.07070373055880978,0.3971206673429618,0.39571318665703326,NEUTRAL,1.0,0.0,0.05,0.01631220336390925,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,0.8,1,1.0,0.8,LIGHT_REDUCE,0,,,0.013529301840600416,-0.006135654496181475,0.00456408722727405,0.8083647885055079
2017-06-28,0.00644054846512549,0.02950127673642307,-0.45693019818578684,0.3877143183444989,0.5149978474048904,0.5806868510636153,0,0,LOW,0.0949572339191167,0.03566538228304476,0.005616780398912981,0.5735050184284598,0.0,0.13704474873326605,NEUTRAL,1.0,0.0,0.05,0.014511803360079643,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.004782412371572176,0.0022227263526415353,0.004431805496555345,0.8067719388894042
2017-06-27,0.005649502958518115,0.09142833075543423,-0.29566488946879665,0.4266175774395275,0.5151942995629193,0.5809411178819734,0,2,LOW,0.38370355046016225,0.4150762241580084,0.3233575090088474,-0.3443005436108198,0.47372250700688134,0.409641094273955,NEUTRAL,1.0,0.0,0.05,0.035672092687438754,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.013611173885230365,-0.006913385735102917,0.0039823493855705204,0.8044778577504267
2017-06-26,0.005825082092816176,0.025636236641907877,-0.41679361985189706,0.39728426275129225,0.5153907517209482,0.5811953847003316,0,0,LOW,0.18477646007513138,0.1667064234028438,0.14080021735276796,0.1848365050421475,0.26660215321257613,0.24678707724782073,NEUTRAL,1.0,0.0,0.05,0.012758986184998272,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.005599776611376228,-0.005599776611376228,0.003490502469650661,0.8018513263727448
2017-06-23,0.006776342489176646,0.024543554246085054,-0.5838357279147179,0.35805047111705945,0.515587203878977,0.5814496515186898,0,0,LOW,0.11887374253236294,0.07077982710422452,0.023365891939222984,0.526437309612769,0.10689386294629802,0.1528595535313771,NEUTRAL,1.0,0.0,0.05,0.012994866604094588,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00625389641694496,0.0020194338661319033,0.0034927783380853433,0.7993796950039309
2017-06-22,0.00975841762630829,0.02428343873686707,-0.49466020562578605,0.3787963584198618,0.515783656037006,0.581703918337048,0,0,LOW,0.14710534003097553,0.1156355669387264,0.0,0.6670926586070116,0.21953332672031797,0.2430089410345876,NEUTRAL,1.0,0.0,0.05,0.014842175015003862,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00743929227149287,0.0010428366423682611,0.0034930585420485977,0.7971341559579261
2017-06-21,0.013358144849591502,0.023658333131393993,-0.3805054425726321,0.406004996249724,0.5159801081950349,0.5819581851554059,0,0,LOW,0.10360534879268879,0.04918220260116195,0.0,0.9757630642587859,0.038134694932914014,0.15859411547173377,NEUTRAL,1.0,0.0,0.05,0.016963210748222372,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.006989602749986834,-0.00043096071187409546,0.00361400240573216,0.7937805528731413
2017-06-20,0.013598980717672066,0.026080632154953733,-0.3084306152376732,0.42349785403533335,0.5161765603530638,0.5822124519737641,0,2,LOW,0.14839304423034896,0.041766184828359386,0.0,1.0,0.0,0.16706473931343754,NEUTRAL,1.0,0.0,0.05,0.01796755872072065,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.006744414891832307,-0.0014513393368430494,0.0036231896610834863,0.7905670954694531
2017-06-19,0.004830626990531569,0.022185426755103432,-0.7188370051964555,0.3276491337079897,0.5164234229233048,0.5824667187921223,0,0,LOW,0.15031003646809699,0.11964709697044537,0.16451834789430844,0.164061384375523,0.050180937251128786,0.23394025638261343,BULL,0.6,0.0,0.05,0.006542884144879032,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.010244746097304525,0.0031570087877888678,0.7873575399930698
2017-06-16,0.004321208080231167,0.021744215007978393,-0.556047655424843,0.36446244825873,0.5166954906996519,0.5827209856104805,0,0,LOW,0.2545000695024829,0.30237720840182203,0.3054372574242044,-0.2128794978091586,0.2202122897287059,0.33979303828007906,NEUTRAL,1.0,0.0330317538407538,0.05,0.012070848196980387,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00297163971708303,0.0016977827097677256,0.0028453227363127087,0.7844003532431446
2017-06-15,0.004472358551932968,0.02164721761050374,-0.4858919945984956,0.38086178510387203,0.5169675584759991,0.5829752524288387,0,0,LOW,0.22795824876621237,0.259002793898427,0.275223379335931,-0.1263109587988746,0.18264099501834002,0.30622100224037485,NEUTRAL,1.0,0.08955825279777374,0.05,0.014961471862321427,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.003189430317197872,-4.0888236468861194e-05,0.0030751056281065666,0.7818272079276287
2017-06-14,0.0043790724807275735,0.02164721761050374,-0.5922409178167848,0.35612084905072383,0.5172396262523462,0.5832295192471966,0,0,LOW,0.20139714122511496,0.21671153973269652,0.2520453071240675,-0.06460464728373565,0.1182574610964969,0.27603951797377535,NEUTRAL,1.0,0.0,0.05,0.010422923276149233,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0012674193012273127,0.0023803914685605054,0.0030175943363139617,0.7792599957442833
2017-06-13,0.004998990672561988,0.0226594228199878,-0.2137067534112459,0.446775722911435,0.5175116940286932,0.5834837860655547,0,0,LOW,0.28065024610841727,0.341960962004651,0.30067188362069097,-0.192235517813773,0.33253594288476285,0.4077730900016725,BULL,0.6,0.07228165855137225,0.05,0.010322168082065226,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.005509469337287909,0.00528489385469883,0.7766201816975908
2017-06-12,0.0051959024879277465,0.022477661366586632,-0.04209211139423168,0.48947852555378857,0.5177837618050403,0.583738052883913,0,0,LOW,0.20195916609379552,0.21212254937496894,0.21244297803080048,0.03965918887478523,0.17719857112982257,0.32523130573490705,NEUTRAL,1.0,0.0360012283455787,0.05,0.013044579512737292,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0033172219338983844,-0.0025820843908611613,0.005215288654904147,0.7729077179898882
2017-06-09,0.004918376653331104,0.022290082199694344,-0.00803712408040648,0.49799072979568165,0.5180558295813874,0.5839923197022712,0,0,LOW,0.15263698464835376,0.12417084730249318,0.16757151725564495,0.15570754628983044,0.052555624532168284,0.23964586933035154,NEUTRAL,1.0,0.026895395936819885,0.05,0.012343243391399233,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.003112532343003682,-0.003112532343003682,0.005322294633901342,0.768168981746792
2017-06-08,0.004582209484907848,0.06733324750437385,-0.12622297151877662,0.4684860866130603,0.5181058533963127,0.5840552224721928,0,0,LOW,0.3343862105665252,0.4297262403489872,0.3808313304172609,-0.3971684205517682,0.3968343408152619,0.44359893970361913,NEUTRAL,1.0,0.0,0.05,0.02654507279172095,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0015973406452363115,0.0017256055050927088,0.005326114625159316,0.7637079050383954
2017-06-07,0.0040455939241926435,0.021744215007978393,-0.2794325167515797,0.4305929076268273,0.5181558772112379,0.5841181252421143,0,0,LOW,0.2223352332883053,0.25077469872276464,0.29162634406078697,-0.16652963692383388,0.14904271204727876,0.2569883746797979,BULL,0.6,0.01291047938419143,0.05,0.006789590751320164,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0020885812891145994,0.009194889500694137,0.005366964714821553,0.7585574116008741
2017-06-06,0.004789522180781508,0.08207483653752125,-0.1721008545965096,0.4570806686750523,0.5182059010261632,0.5841810280120359,0,0,LOW,0.3933327985270958,0.5228762645165819,0.43392986844817494,-0.5366771724651155,0.5597232310152471,0.48395431488197577,BULL,0.6,0.03910853733323025,0.05,0.02105905619004576,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00393157819196277,0.00708071427128476,0.005366420464759697,0.7632685264305399
2017-06-05,0.005339860369205334,0.023083859333726763,-0.17863828046049968,0.4554588154375439,0.5182559248410884,0.5842439307819575,0,0,LOW,0.10745913939402757,0.05171320193740608,0.0774471224562645,0.39060144718212986,0.0,0.1294056852933598,BULL,0.6,0.0,0.05,0.0069301560040727,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0007370406441800093,0.00943277390695929,0.00530099192075483,0.7691434964727769
2017-06-02,0.007080935710104035,0.022290082199694344,-0.16308341760657913,0.4593192684004099,0.5183059486560136,0.5843068335518791,0,0,LOW,0.2036884729197489,0.19736092479233264,0.13489452479828695,0.25968648640256864,0.3271401859542232,0.3274089884168204,BULL,0.6,0.05574045214175807,0.05,0.010229504795964288,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.010177315646419327,0.005293201725381356,0.7750329950270634
2017-06-01,0.01018904909651082,0.023083859333726763,-0.03579673150458565,0.49105177262945726,0.5183559724709389,0.5843697363218007,0,0,LOW,0.09290494165643806,0.03261934720517455,0.0,0.8649894104576102,0.0,0.1304773888206982,BULL,0.6,0.2162335839505779,0.05,0.019633018805250736,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.006618118986192467,0.005309404229108762,0.7807454831441373
2017-05-31,0.0062352630040596576,0.022477661366586632,0.0033439808670930604,0.5008359944377514,0.5186249622994743,0.5844326390917222,0,0,LOW,0.10535076162890321,0.05012260020406663,0.04859670432824748,0.5106362462613394,0.0,0.15189369648801904,NEUTRAL,1.0,0.23842436057291627,0.05,0.023841320459589914,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0013237109025840965,0.003449593968706255,0.005050120805901763,0.7857425274425387
2017-05-30,0.0060706653432980465,0.06267170536461182,-0.06964245915795811,0.48259641869401826,0.5193318841552299,0.5844955418616438,0,0,LOW,0.2142489537042692,0.2213677518493496,0.19999623120482896,0.11745881763201253,0.2798932752166047,0.33679718233597516,BULL,0.6,0.30168975302991013,0.05,0.030613105261950227,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.001075460667508632,0.006040436205070776,0.0050635601579717355,0.7896170679847927
2017-05-26,0.005582022194310847,0.023658333131393993,-0.30543448767660236,0.42422951801184716,0.5200388060109855,0.5845584446315654,0,0,LOW,0.11703327901166392,0.06623744167436105,0.09893701684284897,0.38983902043247043,0.0,0.1660127498545952,BULL,0.6,0.23059863362213942,0.05,0.018675170294480938,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00020680260810834739,0.014267266752902463,0.0050669592553506575,0.7967945082756811
2017-05-25,0.005412316885158537,0.025636236641907877,-0.485064514310709,0.3810569292186261,0.5207457278667413,0.584621347401487,0,0,LOW,0.12770105976997811,0.08146464364409015,0.12680092450343244,0.32771191076348705,0.020845163502669673,0.17821248657025843,BULL,0.6,0.1467419691287074,0.05,0.014831511736447854,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.021075339651315472,0.005106007406874819,0.8004406173513549
2017-05-24,0.00503312601286086,0.03256435204980054,-0.49229211082521696,0.3793537537672072,0.5214526497224969,0.5846842501714086,0,0,LOW,0.14791844759101747,0.11075849327939206,0.17434032922087997,0.2029443805820454,0.05782025606068441,0.21087338783600387,BULL,0.6,0.1059335311562389,0.05,0.014098109633285793,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.020311894554663645,0.005014308092396299,0.8040413912972653
2017-05-23,0.005680119763984471,0.0291140697137964,0.02434048754654257,0.5060848214721623,0.5221595715782529,0.5847471529413301,0,0,LOW,0.24438363622012338,0.27974903494834036,0.26069071330316396,-0.014703573521916919,0.31758231388456093,0.36180346800403906,NEUTRAL,1.0,0.07386386962495237,0.05,0.017575195727666262,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.001040295550558401,-0.00012484753141439597,0.005000226676293561,0.8072972843222959
2017-05-22,0.006142349290306294,0.031533789401869065,0.12368349601791678,0.5308815162626099,0.5183726470759139,0.5848100557112517,1,0,LOW,0.17809282090269113,0.1573507135449082,0.16439038931211394,0.23754877965350732,0.18867219349641492,0.27634027137110395,NEUTRAL,1.0,0.008428052490697167,0.05,0.015450755953888121,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0032458389638552188,-0.0032458389638552188,0.005135059823436773,0.8100949096363048
2017-05-19,0.0061801861697743,0.030801402728945586,0.2125756478142644,0.5529446881099453,0.5180891787913375,0.5848729584811733,1,0,LOW,0.1169644057550924,0.0663787874016906,0.09509499951861747,0.4223811721266909,0.0,0.17042015008814496,NEUTRAL,1.0,0.0,0.05,0.01479761196548425,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.008281322207246422,-0.002803714229255405,0.005565121288592886,0.81223573252806
2017-05-18,0.01054962861844038,0.03182604544135049,0.4093452386249269,0.60093086896683,0.5166954906996519,0.5827209856104805,2,1,LOW,0.28731037477659455,0.3167036591569756,0.25774899614013996,-0.0002562128496908128,0.4126898606603413,0.42949560245267876,NEUTRAL,1.0,0.0,0.05,0.01799637450645892,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.014689893337025639,-0.010903027814061939,0.005463454041995583,0.8140384757775065
2017-05-17,0.013764409130797786,0.033396005016911194,0.6199512254028943,0.6502074554719254,0.5154562357736244,0.5786460217870267,2,2,LOW,0.21225763062421582,0.07873776111646491,0.11275089764224595,0.38514419707809366,0.009917364832857949,0.1922827819907557,BEAR,1.5,0.006848011595112001,0.05,0.031295602116161815,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0186431624867891,-0.01688423755690449,0.005683339049964002,0.8158161762192412
2017-05-16,0.005517260890481564,0.028108882284908942,-0.2795263125500173,0.43056991067361816,0.5156526879316534,0.5787112621740471,0,0,LOW,0.1463630116115508,0.10956551395419854,0.15922665830256996,0.2640010205266639,0.04606517867977663,0.23297021883444757,NEUTRAL,1.0,0.0,0.05,0.013424328378531145,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0009155623248401357,0.0026729272922003666,0.003790342941918265,0.8175276078191124
2017-05-15,0.004996767816192667,0.02739412799043506,-0.25886609072303296,0.4356424686140469,0.5158491400896823,0.5787765025610676,0,0,LOW,0.2033136858659952,0.21478261059140397,0.2554303244982385,0.016896847026788016,0.1550225031385359,0.29609165391783143,NEUTRAL,1.0,0.014031554451832183,0.05,0.013537421599769115,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.002670400106028037,0.0038816350318857623,0.8195960808888056
2017-05-12,0.004930762617681507,0.025146514445940474,-0.06149064790554257,0.48463217999022784,0.5160455922477112,0.578841742948088,0,0,LOW,0.18208993722648043,0.17716336934791282,0.23836419912272996,0.0615752349970493,0.10761659931767885,0.24731870811545015,NEUTRAL,1.0,0.062377550077598376,0.05,0.015125153261452064,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.003710514331073278,-0.003003799096802706,0.004139700149263554,0.8216950627264199
2017-05-11,0.004455714895016863,0.022639529124216944,-0.24047014179925108,0.440170494931624,0.5162420444057402,0.5789069833351085,0,0,LOW,0.23018732653355334,0.26087769048109066,0.31338245907222745,-0.13163212888015485,0.1659641348339547,0.28780406061805147,NEUTRAL,1.0,0.10108986910379457,0.05,0.01587454333042662,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.002043131308882118,0.0025967500713686142,0.004091442044109585,0.823390113923065
2017-05-10,0.006059566143417404,0.06340806449444525,-0.2836812166372357,0.42955150877089243,0.5165141121820872,0.5791612501534666,0,0,LOW,0.33202750642918316,0.41981161108092385,0.3502352543365045,-0.22568512761728635,0.49462742003950344,0.4796461635999487,BULL,0.6,0.023310969252518573,0.05,0.016844472802392218,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.005828758421474234,0.004401674340759163,0.8250287975880443
2017-05-09,0.007639226683415969,0.023153487083941004,-0.1854990181377414,0.453757768640531,0.5167861799584343,0.5794155169718246,0,0,LOW,0.19866995109889526,0.19070121303470966,0.1310646634041735,0.3319540376651673,0.28366517042845973,0.34807501830620535,NEUTRAL,1.0,0.0,0.05,0.013069217823599731,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0010849228305713776,0.0028058125063712414,0.004574170177717678,0.826696735242098
2017-05-08,0.007401700438711498,0.02052692548510787,-0.24077344270327194,0.44009575674913537,0.5170582477347814,0.5796697837901827,0,0,LOW,0.10123522520012417,0.04641563440299137,0.0013127806248999785,0.6618105328061319,0.0,0.1843497569870655,NEUTRAL,1.0,0.05093078068912493,0.05,0.014542068239406476,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0001669956796362948,0.004105975261949446,0.004580352936520148,0.8281563837724871
2017-05-05,0.0051929132606809295,0.020013869607710424,-0.342433157938052,0.4152185552521551,0.5173303155111284,0.5799240506085409,0,0,LOW,0.25941075633261956,0.30561028184287653,0.3068245890331775,-0.11167721931288026,0.281644532705727,0.3742409895385346,BULL,0.6,0.0,0.05,0.0062281487892847515,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.006804666625733091,0.004574000338843476,0.8295529039677052
2017-05-04,0.00475567239695246,0.02024069318379874,-0.2086633310379794,0.44802262344408267,0.5176023832874757,0.5801783174268992,0,0,LOW,0.1893648728649615,0.19069830428010637,0.24643410730432747,0.04215993169985858,0.11389319457003245,0.2709325249959477,NEUTRAL,1.0,0.0,0.05,0.010175429672348659,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,4.211364643125215e-05,0.0006704739624272538,0.004538218715092597,0.8308978518540993
2017-05-03,0.005575218097440257,0.019551056053680696,-0.19836152573783172,0.45057158524714946,0.5178744510638227,0.5804325842452573,0,0,LOW,0.25508033512529205,0.297693687128511,0.28781281024754096,-0.0601756542200156,0.297726900430869,0.38842199265228766,NEUTRAL,1.0,0.0,0.05,0.01046676138212441,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0012146075408709933,0.000335959989844703,0.0045617260572631225,0.8320176598084921
2017-05-02,0.0049597298195064345,0.02024069318379874,-0.21588525397154643,0.44623733171822705,0.5180725041863625,0.5806868510636153,0,0,LOW,0.1715881073007092,0.15467630505254837,0.21198767512837244,0.12841180143072542,0.08710152509984521,0.25995918784091365,NEUTRAL,1.0,0.0,0.05,0.01030806699700874,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0,0.0009222051266397635,0.00461901305312187,0.8328980816169016
2017-05-01,0.0047654068214724584,0.018765471688699742,-0.34562644674271453,0.4144433965891001,0.5181225280012878,0.5809411178819734,0,0,LOW,0.2008171488411122,0.21252872804608156,0.26261919222531144,0.003982686680856185,0.12648159395302003,0.29766636490670817,BULL,0.6,0.0,0.05,0.005799257715001204,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00025712254439880233,0.006366693267006118,0.004618410486765567,0.8338426635828389
2017-04-28,0.00482848493477312,0.01876965857288306,-0.5569054762275552,0.36426377470463417,0.5181725518162129,0.5811953847003316,0,0,LOW,0.20716441224128018,0.22303980426802084,0.273603818268551,-0.01824761340044139,0.13502519198665078,0.3016571956498471,BULL,0.6,0.0,0.05,0.005824737424866958,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.002770352080002425,0.014876966715504869,0.0046290753870044795,0.8346214145758554
2017-04-27,0.005286029710940884,0.018863191077231736,-0.5263423012949326,0.37137039146126694,0.5182225756311383,0.5814496515186898,0,0,LOW,0.2842810631915736,0.3449506998809527,0.33629965905230197,-0.16802275990844123,0.3329518116358601,0.4038656955786145,BULL,0.6,0.0,0.05,0.0060228217134856085,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.00059216101134274,0.01385234229918697,0.004633714568836051,0.8352136087035833
2017-04-26,0.004700183509033729,0.018765471688699742,-0.712202050168077,0.3291124503060571,0.5182725994460634,0.581703918337048,0,0,LOW,0.19426766115156616,0.20097944012769903,0.26171806508804496,0.01043490188416429,0.12578071729070162,0.25844806303551965,BULL,0.6,0.0,0.05,0.0057738206231501,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.0014301982122264523,0.021247435877871146,0.004672341440090698,0.835644161999936
2017-04-25,0.006121928978182958,0.05414461926258437,-0.6872905055638686,0.3346360845737993,0.5183226232609887,0.5819581851554059,0,0,LOW,0.34934207353636393,0.4472709339130423,0.3879768720519929,-0.2760703894228843,0.5030805731753464,0.5013009659057596,BULL,0.6,0.0,0.05,0.01375792234663407,0.4,0.2,NONE,0,0,0,1.0,0,1.0,0,0.0,1.0,1.0,1.0,0,1.0,1.0,FULL_RISK_ON,0,,,0.000801431418405163,0.020011303523466806,0.004663519001152755,0.8358405511595757
