date,spy_ret1d,strategy_ret1d,final_allocation,applied_allocation,p_structural,p_shock,risk_regime,tactical_gate_on,early_struct_level,split_test_year
2022-07-05,0.005972858081619181,0.0021502289093829055,0.405,0.36000000000000004,0.25838253382918913,0.002853431291620037,HIGH,1,0,2022
2022-07-06,-0.007061222477986906,-0.002868795103584697,0.9,0.405,0.25527493513156724,0.002853431291620037,LOW,1,0,2022
2022-07-07,0.015082116881566465,0.013474905193409818,0.9,0.9,0.2465081990731707,0.002853431291620037,LOW,1,0,2022
2022-07-08,0.004477958739979249,0.004030162865981324,0.9,0.9,0.2485037295006269,0.002853431291620037,LOW,1,0,2022
2022-07-11,-0.018385656176112875,-0.01654709055850159,0.8,0.9,0.24667916982702268,0.002767915985405736,LOW,1,0,2022
2022-07-12,-0.0015340034230529875,-0.0012472027384423901,0.8,0.8,0.25927624504155183,0.002853431291620037,LOW,1,0,2022
2022-07-13,0.006992931609733022,0.005594345287786418,0.9,0.8,0.2856199520119868,0.0028026986589611714,LOW,1,0,2022
2022-07-14,-0.018619569027499283,-0.016777612124749354,0.3,0.9,0.38693021305783937,0.0028026986589611714,LOW,1,0,2022
2022-07-15,0.0061642341057175365,0.0017292702317152607,0.9,0.3,0.2716149222588627,0.0029028635855413466,LOW,1,0,2022
2022-07-18,-0.01305236156326317,-0.011867125406936855,0.8,0.9,0.2605848109915726,0.00286495388023645,LOW,1,0,2022
2022-07-19,0.01916275621659569,0.015310204973276552,0.9,0.8,0.2444122551507799,0.0027785926845599815,LOW,1,0,2022
2022-07-20,-0.0018769057545772183,-0.0017092151791194966,0.9,0.9,0.24508468541839412,0.0027785926845599815,LOW,1,0,2022
2022-07-21,0.009043004978206648,0.008138704480385983,0.9,0.9,0.23923019229622755,0.0027785926845599815,LOW,1,0,2022
2022-07-22,-0.0149618490035619,-0.01346566410320571,0.8,0.9,0.24737253048306096,0.002767915985405736,LOW,1,0,2022
2022-07-25,-0.0024840738230226256,-0.0020072590584181006,0.3,0.8,0.2643476122719322,0.002767915985405736,LOW,1,0,2022
2022-07-26,0.002334220856234026,0.0006002662568702077,0.8,0.3,0.27180735538771306,0.002767915985405736,LOW,1,0,2022
2022-07-27,0.013576890750303994,0.010761512600243196,0.9,0.8,0.2581416370631049,0.0027785926845599815,LOW,1,0,2022
2022-07-28,0.004187398280035781,0.003748658452032203,0.9,0.9,0.25077148735780264,0.0027785926845599815,LOW,1,0,2022
2022-07-29,-0.001744401251041583,-0.0015699611259374247,0.9,0.9,0.22972071419058604,0.0027785926845599815,LOW,1,0,2022
2022-08-01,-0.006546156412791215,-0.005891540771512094,0.9,0.9,0.2161519856499385,0.0028894938179335077,LOW,1,0,2022
2022-08-02,0.001448833013661055,0.0013039497122949496,0.8,0.9,0.2216035312305543,0.0027785926845599815,LOW,1,0,2022
2022-08-03,0.0199538943561961,0.01594311548495688,0.9,0.8,0.2228649190105313,0.0027785926845599815,LOW,1,0,2022
2022-08-04,0.02764231940745665,0.024858087466710987,1.0,0.9,0.21605845973053453,0.00286495388023645,LOW,0,0,2022
2022-08-05,0.0068293727766985945,0.0068093727766985945,1.0,1.0,0.20887029692514858,0.002889375316421653,LOW,0,0,2022
2022-08-08,0.010309450055715486,0.010309450055715486,1.0,1.0,0.20699459633439934,0.00286495388023645,LOW,0,0,2022
2022-08-09,-0.011452091575818835,-0.011452091575818835,1.0,1.0,0.20902892503795256,0.00286495388023645,LOW,0,0,2022
2022-08-10,0.014193637735409492,0.014193637735409492,1.0,1.0,0.19740756591735972,0.0027785926845599815,LOW,0,0,2022
2022-08-11,-0.013439205628650197,-0.013439205628650197,1.0,1.0,0.1966459178985039,0.002889375316421653,LOW,0,0,2022
2022-08-12,0.015298910489119466,0.015298910489119466,1.0,1.0,0.18993059089493056,0.00286495388023645,LOW,0,0,2022
2022-08-15,0.0016036667228913615,0.0016036667228913615,1.0,1.0,0.18832299400969918,0.002871477429144288,LOW,0,0,2022
2022-08-16,-0.010751521630685157,-0.010751521630685157,1.0,1.0,0.1777207436136856,0.002889375316421653,LOW,0,0,2022
2022-08-17,-0.01771641716668515,-0.01771641716668515,1.0,1.0,0.1880308414382015,0.0027785926845599815,LOW,0,0,2022
2022-08-18,-0.0062969117856619405,-0.0062969117856619405,1.0,1.0,0.18238526315139977,0.002889375316421653,LOW,0,0,2022
2022-08-19,-0.011325073145383446,-0.011325073145383446,1.0,1.0,0.2054306495548367,0.0029276404289822152,LOW,0,0,2022
2022-08-22,-0.011037003917190202,-0.011037003917190202,0.7,1.0,0.31512397516586543,0.0029028635855413466,LOW,1,0,2022
2022-08-23,0.007942593127321151,0.005499815189124805,0.7,0.7,0.3193494016652434,0.002813719470197087,LOW,1,0,2022
2022-08-24,0.010543042983369277,0.007380130088358494,1.0,0.7,0.3162575665056225,0.0028026986589611714,LOW,0,0,2022
2022-08-25,0.0020517581826486886,0.0019917581826486884,1.0,1.0,0.25220851761255386,0.0028026986589611714,LOW,0,0,2022
2022-08-26,-0.02953110827315486,-0.02953110827315486,0.7,1.0,0.3587208013940529,0.0028026986589611714,LOW,1,0,2022
2022-08-29,-0.005338217057600958,-0.0037967519403206704,0.8,0.7,0.35015324714191753,0.0028026986589611714,LOW,1,0,2022
2022-08-30,-0.009391351879707854,-0.0075330815037662835,0.7,0.8,0.3949409555533386,0.0028026986589611714,LOW,1,0,2022
2022-08-31,-0.0015345612317315682,-0.0010941928622120976,0.7,0.7,0.4036955563855929,0.0028026986589611714,LOW,1,0,2022
2022-09-01,0.0037625394325517814,0.0026337776027862466,0.3,0.7,0.39381780211971074,0.0028026986589611714,LOW,1,0,2022
2022-09-02,-0.004412704195789985,-0.0014038112587369954,0.3,0.3,0.41532475433490834,0.0028026986589611714,LOW,1,0,2022
2022-09-06,-0.013692365980313426,-0.004107709794094028,0.3,0.3,0.32899024668255744,0.0028026986589611714,LOW,1,0,2022
2022-09-07,0.024203898294309356,0.007261169488292807,0.3,0.3,0.2594011070043838,0.002767915985405736,LOW,1,0,2022
2022-09-08,0.014761620670777686,0.004428486201233306,0.75,0.3,0.21947654651520868,0.0027915458087473086,LOW,0,0,2022
2022-09-09,0.008954977762220429,0.006626233321665322,0.75,0.75,0.2118855790313489,0.002767915985405736,LOW,0,0,2022
2022-09-12,0.005112821716480864,0.003834616287360648,0.75,0.75,0.2218669278044442,0.002767915985405736,LOW,0,0,2022
2022-09-13,-0.03326029556290855,-0.02494522167218141,0.75,0.75,0.2384656461606868,0.002767915985405736,LOW,1,0,2022
2022-09-14,0.0037503957990221437,0.0028127968492666078,0.75,0.75,0.24378351290124814,0.0028026986589611714,LOW,1,0,2022
2022-09-15,-0.006204739843405749,-0.004653554882554312,0.7200000000000001,0.75,0.33696802144374116,0.0028026986589611714,LOW,1,1,2022
2022-09-16,-0.007476941616284427,-0.005389397963724788,0.63,0.7200000000000001,0.41387221385274836,0.0028026986589611714,LOW,1,1,2022
2022-09-19,-0.004342579957044568,-0.002753825372938078,0.63,0.63,0.38841542087644215,0.0028026986589611714,LOW,1,1,2022
2022-09-20,-0.007869257036373423,-0.004957631932915256,0.75,0.63,0.3019870052856093,0.0028026986589611714,LOW,1,0,2022
2022-09-21,-0.012317235491328793,-0.009261926618496594,0.3,0.75,0.42007333666563323,0.0028026986589611714,LOW,1,1,2022
2022-09-22,-0.0063608365695521085,-0.0019982509708656323,0.7,0.3,0.44134777710875195,0.0028026986589611714,LOW,1,0,2022
2022-09-23,-0.018177501961853193,-0.012804251373297234,0.3,0.7,0.45670184225344085,0.0028026986589611714,LOW,1,0,2022
2022-09-26,-0.015458711166777328,-0.0047176133500331984,0.3,0.3,0.4874888909977364,0.0028026986589611714,LOW,1,1,2022
2022-09-27,0.011081741748179885,0.0033245225244539654,0.7,0.3,0.4396576811884659,0.0028026986589611714,LOW,1,0,2022
2022-09-28,0.03602614414879235,0.025138300904154642,0.75,0.7,0.3331950574049994,0.0028026986589611714,LOW,1,0,2022
2022-09-29,-0.010549353824624741,-0.007922015368468555,0.3,0.75,0.42300798191785977,0.0028026986589611714,LOW,1,0,2022
2022-09-30,0.0006485605594426236,0.00010456816783278708,0.3,0.3,0.4400354869168807,0.0028026986589611714,LOW,1,0,2022
2022-10-03,0.020273673890013333,0.006082102167004,0.75,0.3,0.2801356252194821,0.002767915985405736,LOW,1,0,2022
2022-10-04,0.024550697645428388,0.01832302323407129,0.75,0.75,0.2578620812869334,0.002767915985405736,LOW,0,0,2022
2022-10-05,-0.003496103224698177,-0.002622077418523633,0.75,0.75,0.25790934526179365,0.002767915985405736,LOW,1,0,2022
2022-10-06,-0.0013119131205960866,-0.000983934840447065,0.75,0.75,0.26699967090274385,0.002767915985405736,LOW,1,0,2022
2022-10-07,-0.025546838886874035,-0.019160129165155526,0.3,0.75,0.28389506838368544,0.002767915985405736,LOW,1,0,2022
2022-10-10,-0.013445292361119132,-0.00412358770833574,0.7200000000000001,0.3,0.3412977904937314,0.002816017476394716,LOW,1,1,2022
2022-10-11,0.0008468222783006851,0.0005257120403764934,0.63,0.7200000000000001,0.43099944829885944,0.0028026986589611714,LOW,1,1,2022
2022-10-12,0.0061959471721582116,0.003885446718459673,0.63,0.63,0.4557155153980779,0.0028026986589611714,LOW,1,1,2022
2022-10-13,0.006334921358367884,0.003991000455771767,0.75,0.63,0.3465526144721906,0.0028026986589611714,LOW,1,0,2022
2022-10-14,-0.018414558810126103,-0.013834919107594577,0.75,0.75,0.3324065654949611,0.0028026986589611714,LOW,1,0,2022
2022-10-17,0.018575965292863206,0.013931973969647404,0.75,0.75,0.2784247373080991,0.002767915985405736,LOW,1,0,2022
2022-10-18,0.0028565681876804305,0.002142426140760323,0.75,0.75,0.26250397904206024,0.002853431291620037,LOW,1,0,2022
2022-10-19,-0.02863211222083839,-0.021474084165628793,0.75,0.75,0.2613016265929598,0.002767915985405736,LOW,1,0,2022
2022-10-20,-0.003520809911894629,-0.0026406074339209717,0.75,0.75,0.27762458182364974,0.002767915985405736,LOW,1,0,2022
2022-10-21,0.025117172817811895,0.01883787961335892,0.75,0.75,0.2848629059655506,0.002767915985405736,LOW,1,0,2022
2022-10-24,5.712185987793994e-05,4.2841394908454955e-05,0.9,0.75,0.2788185695647123,0.0027785926845599815,LOW,1,0,2022
2022-10-25,0.014174330844536565,0.012726897760082907,0.9,0.9,0.2712126432343653,0.0027785926845599815,LOW,1,0,2022
2022-10-26,0.012994488218318612,0.01169503939648675,0.8,0.9,0.25559164779283744,0.002853431291620037,LOW,1,0,2022
2022-10-27,-0.00840776517865749,-0.006746212142925992,0.9,0.8,0.2525020069071468,0.0027785926845599815,LOW,1,0,2022
2022-10-28,0.015468466057048769,0.013901619451343893,1.0,0.9,0.2292254281469942,0.002889375316421653,LOW,0,0,2022
2022-10-31,-0.011489592778380242,-0.011509592778380241,0.8,1.0,0.23001023039165325,0.00286495388023645,LOW,1,0,2022
2022-11-01,0.010100795774939497,0.008040636619951597,1.0,0.8,0.23758204522900303,0.002767915985405736,LOW,0,0,2022
2022-11-02,-0.016057695227728153,-0.01609769522772815,0.8,1.0,0.3170672619495441,0.0028026986589611714,LOW,1,0,2022
2022-11-03,-0.003228074193703634,-0.0026224593549629073,0.8,0.8,0.37648705740558047,0.0028026986589611714,LOW,1,0,2022
2022-11-04,0.016995688768912443,0.013596551015129955,0.7,0.8,0.4081603200125097,0.002813719470197087,LOW,1,0,2022
2022-11-07,-0.0013753267160140359,-0.000982728701209825,0.9,0.7,0.32143235347606797,0.002813719470197087,LOW,1,0,2022
2022-11-08,0.018190894423884663,0.0163318049814962,1.0,0.9,0.2759525283310655,0.002813719470197087,LOW,0,0,2022
2022-11-09,-0.01304827815305365,-0.013068278153053649,1.0,1.0,0.26721285372229125,0.0027785926845599815,LOW,0,0,2022
2022-11-10,0.04398759730127266,0.04398759730127266,1.0,1.0,0.24138727892577413,0.0017370927859601461,LOW,0,0,2022
2022-11-11,0.008537983333497534,0.008537983333497534,1.0,1.0,0.22652302787659773,0.002889375316421653,LOW,0,0,2022
2022-11-14,-0.00017362851100910515,-0.00017362851100910515,1.0,1.0,0.22145108128344015,0.002889375316421653,LOW,0,0,2022
2022-11-15,0.0012992947607550764,0.0012992947607550764,1.0,1.0,0.21522268845263648,0.00286495388023645,LOW,0,0,2022
2022-11-16,-0.009586182706016078,-0.009586182706016078,1.0,1.0,0.22318454150243414,0.002889375316421653,LOW,0,0,2022
2022-11-17,-0.008526166140413238,-0.008526166140413238,1.0,1.0,0.21695900479201213,0.0027785926845599815,LOW,0,0,2022
2022-11-18,7.666697370156683e-05,7.666697370156683e-05,1.0,1.0,0.23351369266416624,0.002813719470197087,LOW,0,0,2022
2022-11-21,-0.0073592516935463426,-0.0073592516935463426,1.0,1.0,0.2431839723145051,0.0027785926845599815,LOW,0,0,2022
2022-11-22,0.008397385273095859,0.008397385273095859,1.0,1.0,0.23288635546481284,0.0027785926845599815,LOW,0,0,2022
2022-11-23,0.0024147069140669775,0.0024147069140669775,0.3,1.0,0.24687018867686047,0.0027785926845599815,LOW,0,0,2022
2022-11-25,0.0005230550741066597,1.691652223199792e-05,0.3,0.3,0.2531351796930726,0.002767915985405736,LOW,0,0,2022
2022-11-28,-0.011639728843711339,-0.0034919186531134016,1.0,0.3,0.24778475061586736,0.002767915985405736,LOW,0,0,2022
2022-11-29,0.003311565643679959,0.003171565643679959,0.3,1.0,0.27085470634372527,0.0028026986589611714,LOW,0,0,2022
2022-11-30,0.026936046180598083,0.007940813854179425,1.0,0.3,0.2223473132084516,0.0027785926845599815,LOW,0,0,2022
2022-12-01,0.009898378647502204,0.009758378647502204,1.0,1.0,0.21654867306496473,0.0027785926845599815,LOW,0,0,2022
2022-12-02,0.007521663600039918,0.007521663600039918,1.0,1.0,0.22199600219041116,0.0027785926845599815,LOW,0,0,2022
2022-12-05,-0.02290133864304933,-0.02290133864304933,1.0,1.0,0.22441127568781782,0.0027785926845599815,LOW,0,0,2022
2022-12-06,-0.009886270328447466,-0.009886270328447466,1.0,1.0,0.23601368184888408,0.002767915985405736,LOW,0,0,2022
2022-12-07,0.008384418044371733,0.008384418044371733,1.0,1.0,0.37781627005827473,0.002813719470197087,LOW,0,0,2022
2022-12-08,0.005815576150348445,0.005815576150348445,1.0,1.0,0.328740744021818,0.002890969817467072,LOW,0,0,2022
2022-12-09,-0.011277834526701946,-0.011277834526701946,1.0,1.0,0.35290949347889594,0.00291563516449782,LOW,0,0,2022
2022-12-12,0.0037639098096093893,0.0037639098096093893,1.0,1.0,0.21394836917216478,0.002767915985405736,LOW,0,0,2022
2022-12-13,0.017034181877807253,0.017034181877807253,1.0,1.0,0.21570505276659793,0.00287774468610453,LOW,0,0,2022
2022-12-14,0.0010633389617271671,0.0010633389617271671,1.0,1.0,0.21162608894313661,0.00287774468610453,LOW,0,0,2022
2022-12-15,-0.021352605321354745,-0.021352605321354745,1.0,1.0,0.2649795444295136,0.002890969817467072,LOW,0,0,2022
2022-12-16,0.0018348719271470415,0.0018348719271470415,1.0,1.0,0.2965052798142449,0.00291563516449782,LOW,0,0,2022
2022-12-19,-0.012277219256276228,-0.012277219256276228,1.0,1.0,0.35661590537804994,0.00291563516449782,LOW,0,0,2022
2022-12-20,0.01689680129393456,0.01689680129393456,1.0,1.0,0.3571918655666597,0.0028026986589611714,LOW,0,0,2022
2022-12-21,0.008514032502767721,0.008514032502767721,1.0,1.0,0.3246346056709879,0.00291563516449782,LOW,0,0,2022
2022-12-22,-0.0048851084726196925,-0.0048851084726196925,1.0,1.0,0.27549253825223635,0.0028908539788970885,LOW,0,0,2022
2022-12-23,-0.007589179061536777,-0.007589179061536777,1.0,1.0,0.22032564294697674,0.002767915985405736,LOW,0,0,2022
2022-12-27,-0.007257599112490243,-0.007257599112490243,1.0,1.0,0.21659055575713218,0.00287774468610453,LOW,0,0,2022
2022-12-28,-0.0055318593475816025,-0.0055318593475816025,1.0,1.0,0.3094067899932364,0.002890969817467072,LOW,0,0,2022
2022-12-29,0.018494562901903544,0.018494562901903544,1.0,1.0,0.21182668099856916,0.00287774468610453,LOW,0,0,2022
2022-12-30,0.0032095861975276474,0.0032095861975276474,1.0,1.0,0.20607907384675372,0.002853315453050054,LOW,0,0,2022
2023-01-03,-0.0007722179896390013,-0.0007722179896390013,1.0,1.0,0.49579533082893334,0.002758098544623134,LOW,0,0,2023
2023-01-04,0.015090565782983845,0.015090565782983845,1.0,1.0,0.4752235252309429,0.002758098544623134,LOW,0,0,2023
2023-01-05,-0.0072547091277094244,-0.0072547091277094244,1.0,1.0,0.5505519220595935,0.0029222561291481794,LOW,0,0,2023
2023-01-06,0.01456479886193196,0.01456479886193196,1.0,1.0,0.4685552157984172,0.002758098544623134,LOW,0,0,2023
2023-01-09,-0.011018970825576346,-0.011018970825576346,1.0,1.0,0.46518909355683974,0.002758098544623134,LOW,0,0,2023
2023-01-10,0.015503711108096674,0.015503711108096674,1.0,1.0,0.4684809672198526,0.002758098544623134,LOW,0,0,2023
2023-01-11,0.002778146044689178,0.002778146044689178,1.0,1.0,0.44352362897147496,0.002758098544623134,LOW,0,0,2023
2023-01-12,0.017161128018419625,0.017161128018419625,1.0,1.0,0.4392865276256892,0.002758098544623134,LOW,0,0,2023
2023-01-13,0.008492728085910839,0.008492728085910839,1.0,1.0,0.4466131408709348,0.0032898832475013753,LOW,0,0,2023
2023-01-17,-0.007453041549607353,-0.007453041549607353,1.0,1.0,0.15826565443730797,0.0029129209136330853,LOW,0,0,2023
2023-01-18,-0.006739483454573314,-0.006739483454573314,1.0,1.0,0.5206338636243825,0.003281558678806293,LOW,0,0,2023
2023-01-19,0.0035304212730333795,0.0035304212730333795,1.0,1.0,0.14488013643247893,0.0029222561291481794,LOW,0,0,2023
2023-01-20,0.007668016292505131,0.007668016292505131,1.0,1.0,0.45187460424093234,0.0029222561291481794,LOW,0,0,2023
2023-01-23,0.004169617767968203,0.004169617767968203,1.0,1.0,0.4160892659674374,0.0029129209136330853,LOW,0,0,2023
2023-01-24,0.006023155053250795,0.006023155053250795,1.0,1.0,0.4191047962046213,0.0029129209136330853,LOW,0,0,2023
2023-01-25,0.003305375190240767,0.003305375190240767,1.0,1.0,0.4222187491330674,0.0029129209136330853,LOW,0,0,2023
2023-01-26,-0.004741475279311791,-0.004741475279311791,1.0,1.0,0.11096149438397714,0.0029129209136330853,LOW,0,0,2023
2023-01-27,0.00041515730731567224,0.00041515730731567224,1.0,1.0,0.1192434176479682,0.0029129209136330853,LOW,0,0,2023
2023-01-30,-0.012886896432432793,-0.012886896432432793,1.0,1.0,0.4055350310715449,0.0029129209136330853,LOW,0,0,2023
2023-01-31,0.010142780016772157,0.010142780016772157,1.0,1.0,0.41311074249695734,0.0032700166782574686,LOW,0,0,2023
2023-02-01,0.009095661847365655,0.009095661847365655,1.0,1.0,0.38013573008255036,0.0029129209136330853,LOW,0,0,2023
2023-02-02,-0.004748118284732761,-0.004748118284732761,1.0,1.0,0.3241081975347962,0.0029129209136330853,LOW,0,0,2023
2023-02-03,-0.01820459816524167,-0.01820459816524167,1.0,1.0,0.08881279218136662,0.0029129209136330853,LOW,0,0,2023
2023-02-06,-0.00328083761778597,-0.00328083761778597,1.0,1.0,0.11325127463878532,0.0029129209136330853,LOW,0,0,2023
2023-02-07,0.0044208197296060625,0.0044208197296060625,1.0,1.0,0.35559723502586027,0.0029129209136330853,LOW,0,0,2023
2023-02-08,-0.013765941297087081,-0.013765941297087081,1.0,1.0,0.39093945891877846,0.0032700166782574686,LOW,0,0,2023
2023-02-09,-0.009428646077892844,-0.009428646077892844,1.0,1.0,0.4734555740033348,0.0029222561291481794,LOW,0,0,2023
2023-02-10,-0.0007459004808507697,-0.0007459004808507697,1.0,1.0,0.42987649128184363,0.0029222561291481794,LOW,0,0,2023
2023-02-13,0.0019766872119968415,0.0019766872119968415,1.0,1.0,0.3814848980026278,0.00291469275045079,LOW,0,0,2023
2023-02-14,0.00023736689927744692,0.00023736689927744692,1.0,1.0,0.38791985585084793,0.003130452006724916,LOW,0,0,2023
2023-02-15,-0.005631579857296787,-0.005631579857296787,1.0,1.0,0.09914511812087558,0.0029129209136330853,LOW,0,0,2023
2023-02-16,-0.007687312871560437,-0.007687312871560437,1.0,1.0,0.3798319023218655,0.0029129209136330853,LOW,0,0,2023
2023-02-17,0.008550325833609262,0.008550325833609262,1.0,1.0,0.10395554728043534,0.002758098544623134,LOW,0,0,2023
2023-02-21,-0.020675581564119416,-0.020675581564119416,1.0,1.0,0.6075288833848574,0.0029222561291481794,LOW,0,0,2023
2023-02-22,-0.0023975781867298096,-0.0023975781867298096,0.3,1.0,0.6175772566066884,0.0029222561291481794,MEDIUM,0,0,2023
2023-02-23,-0.0019157428507191598,-0.0007147228552157479,1.0,0.3,0.5596919609644811,0.0029222561291481794,LOW,0,0,2023
2023-02-24,-0.01495969010895326,-0.01509969010895326,1.0,1.0,0.5386505609757885,0.0029222561291481794,LOW,0,0,2023
2023-02-27,0.004928416708029459,0.004928416708029459,1.0,1.0,0.5030085233471233,0.0029222561291481794,LOW,0,0,2023
2023-02-28,0.005195938125737598,0.005195938125737598,0.3,1.0,0.11355777565233977,0.0029222561291481794,LOW,0,0,2023
2023-03-01,0.006620884559319418,0.0018462653677958252,0.3,0.3,0.10584205713814991,0.0029222561291481794,LOW,0,0,2023
2023-03-02,-0.001032529777086455,-0.0003097589331259365,1.0,0.3,0.12801082474132894,0.0029222561291481794,LOW,0,0,2023
2023-03-03,0.013705729557710544,0.013565729557710545,1.0,1.0,0.13012519440046388,0.002758098544623134,LOW,0,0,2023
2023-03-06,-0.009748397793939545,-0.009748397793939545,1.0,1.0,0.12977136015240784,0.002758098544623134,LOW,0,0,2023
2023-03-07,-0.015369494489194224,-0.015369494489194224,0.3,1.0,0.08656530985784415,0.002758098544623134,LOW,0,0,2023
2023-03-08,-0.004611320726029877,-0.0015233962178089631,0.3,0.3,0.07950264541179007,0.002758098544623134,LOW,0,0,2023
2023-03-09,-0.008394253404074292,-0.0025182760212222877,0.75,0.3,0.14967325754118024,0.0029222561291481794,LOW,0,0,2023
2023-03-10,-0.0021289665262758106,-0.001686724894706858,0.75,0.75,0.18708936318689895,0.0029222561291481794,LOW,0,0,2023
2023-03-13,0.028723316103863583,0.021542487077897687,1.0,0.75,0.19396121112042378,0.0029222561291481794,LOW,0,0,2023
2023-03-14,0.004716245751702708,0.004666245751702708,1.0,1.0,0.5834409152349903,0.0029222561291481794,LOW,0,0,2023
2023-03-15,-0.0011657797623119137,-0.0011657797623119137,1.0,1.0,0.5571065686536465,0.0029222561291481794,LOW,0,0,2023
2023-03-16,0.0025645999038776957,0.0025645999038776957,1.0,1.0,0.4136512130736944,0.002758098544623134,LOW,0,0,2023
2023-03-17,0.006406096526192728,0.006406096526192728,0.3,1.0,0.4248282954379865,0.002758098544623134,LOW,0,0,2023
2023-03-20,0.005326674833110889,0.0014580024499332668,1.0,0.3,0.4222389222736897,0.002758098544623134,LOW,0,0,2023
2023-03-21,-0.01240421084698673,-0.012544210846986729,0.3,1.0,0.4058403556777172,0.002758098544623134,LOW,0,0,2023
2023-03-22,-0.004737846023263548,-0.0015613538069790642,1.0,0.3,0.4107253145938486,0.002758098544623134,LOW,0,0,2023
2023-03-23,0.011562824213847689,0.01142282421384769,1.0,1.0,0.4040978710478183,0.002758098544623134,LOW,0,0,2023
2023-03-24,0.0002853197834571386,0.0002853197834571386,1.0,1.0,0.39401375445318215,0.002758098544623134,LOW,0,0,2023
2023-03-27,-0.0019722925248710776,-0.0019722925248710776,1.0,1.0,0.3877292757889677,0.002758098544623134,LOW,0,0,2023
2023-03-28,0.004332695162219791,0.004332695162219791,0.3,1.0,0.38850062225810084,0.0029222561291481794,LOW,0,0,2023
2023-03-29,0.005911222312443565,0.0016333666937330695,1.0,0.3,0.3404757248831696,0.002758098544623134,LOW,0,0,2023
2023-03-30,-0.00029624049689680465,-0.00043624049689680464,1.0,1.0,0.31399882544982494,0.002758098544623134,LOW,0,2,2023
2023-03-31,0.005582924927210797,0.005582924927210797,1.0,1.0,0.26380572211272385,0.002758098544623134,LOW,0,2,2023
2023-04-03,0.008306080119950598,0.008306080119950598,1.0,1.0,0.23582997475837278,0.002758098544623134,LOW,0,2,2023
2023-04-04,0.00503986172484816,0.00503986172484816,1.0,1.0,0.23240852242057233,0.002758098544623134,LOW,0,1,2023
2023-04-05,0.0010634129391309255,0.0010634129391309255,1.0,1.0,0.26048053915162184,0.002758098544623134,LOW,0,2,2023
2023-04-06,0.004139939329344644,0.004139939329344644,1.0,1.0,0.28661352856060845,0.0032700166782574686,LOW,0,0,2023
2023-04-10,-0.007520799024476887,-0.007520799024476887,1.0,1.0,0.0135346142741375,0.0029129209136330853,LOW,0,0,2023
2023-04-11,0.0066495530912438205,0.0066495530912438205,1.0,1.0,0.011239562423331365,0.0029129209136330853,LOW,0,0,2023
2023-04-12,0.000619365019178586,0.000619365019178586,1.0,1.0,0.012250564719963919,0.0029129209136330853,LOW,0,0,2023
2023-04-13,0.02301298625171233,0.02301298625171233,1.0,1.0,0.011683778050536747,0.0032700166782574686,LOW,0,0,2023
2023-04-14,-0.014882519977882702,-0.014882519977882702,1.0,1.0,0.011375198495537253,0.0029129209136330853,LOW,0,0,2023
2023-04-17,0.007356859639641167,0.007356859639641167,1.0,1.0,0.009545925027956223,0.0029129209136330853,LOW,0,0,2023
2023-04-18,-0.00101510323746401,-0.00101510323746401,1.0,1.0,0.00911174542683466,0.0029129209136330853,LOW,0,0,2023
2023-04-19,0.0005242604426096698,0.0005242604426096698,1.0,1.0,0.009640115130742978,0.0029129209136330853,LOW,0,0,2023
2023-04-20,-0.005274043976142395,-0.005274043976142395,1.0,1.0,0.010673208103002702,0.003086501134353732,LOW,0,0,2023
2023-04-21,0.0020350649707718826,0.0020350649707718826,1.0,1.0,0.010399315817904826,0.0029129209136330853,LOW,0,0,2023
2023-04-24,-0.0018440406636014428,-0.0018440406636014428,1.0,1.0,0.01046389323686799,0.003086501134353732,LOW,0,0,2023
2023-04-25,-0.006360968828957758,-0.006360968828957758,1.0,1.0,0.017298018899702783,0.003281558678806293,LOW,0,0,2023
2023-04-26,-0.008978802337366587,-0.008978802337366587,1.0,1.0,0.013820663463405403,0.0029222561291481794,LOW,0,0,2023
2023-04-27,0.0009948998617375082,0.0009948998617375082,1.0,1.0,0.00958271905358665,0.002758098544623134,LOW,0,0,2023
2023-04-28,0.0058533624189183175,0.0058533624189183175,1.0,1.0,0.008411841293200217,0.002758098544623134,LOW,0,0,2023
2023-05-01,0.004426851146642763,0.004426851146642763,1.0,1.0,0.009884108550683892,0.003078300965314504,LOW,0,0,2023
2023-05-02,0.0018430078213900192,0.0018430078213900192,1.0,1.0,0.010373560528913616,0.002758098544623134,LOW,0,0,2023
2023-05-03,0.014051060177090013,0.014051060177090013,1.0,1.0,0.011115850721279697,0.002914692254686267,LOW,0,0,2023
2023-05-04,0.00579025705703784,0.00579025705703784,1.0,1.0,0.014119587009660832,0.0029222561291481794,LOW,0,0,2023
2023-05-05,-0.0005931524141494782,-0.0005931524141494782,1.0,1.0,0.00905745519734572,0.0029222561291481794,LOW,0,0,2023
2023-05-08,-0.0028538630132846077,-0.0028538630132846077,1.0,1.0,0.009420129351866228,0.003096657784580435,LOW,0,0,2023
2023-05-09,0.0043115277849421485,0.0043115277849421485,1.0,1.0,0.010248853032778008,0.003078300965314504,LOW,0,0,2023
2023-05-10,0.002917205623793162,0.002917205623793162,1.0,1.0,0.009767021428798137,0.002758098544623134,LOW,0,0,2023
2023-05-11,-0.011168729564413171,-0.011168729564413171,0.3,1.0,0.0070874085174984424,0.002758098544623134,LOW,0,0,2023
