date,p_structural,p_shock,tactical_level,risk_regime,structural_damage_score,breadth_damage_score,new_lows_ratio_proxy,ad_spread_proxy,sector_sync_breakdown_proxy,leadership_failure_proxy,regime_context,regime_multiplier,composite_risk_score,shock_high_cut_eff,shock_risk_cut_eff,hard_gate_reason,hard_force_crisis,hard_trend_cap_flag,hard_credit_high_flag,hard_max_allocation,recovery_active,recovery_cap,recovery_days,base_allocation,shock_modifier,tactical_multiplier,final_allocation,allocation_action,drawdown_252,ret5d,vol20,hurst_100
2025-03-21,0.4741468231847176,0.0510312652822486,1,LOW,0.38343830961142217,0.2848207855210143,0.2186322673961155,0.0677310956312998,0.3922695413080898,0.418157246405935,NEUTRAL,1.0,0.3260563779188535,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0770944194688407,0.0050932346110417,0.0125737022450348,0.7498269069680451
2025-03-20,0.5473412400385346,0.0588804191561042,1,LOW,0.2388819100513101,0.0544638459054001,0.0305721878363864,0.6150295435029388,0.0,0.1872831957852143,NEUTRAL,1.0,0.37637995272968394,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.077398680554674,0.0255159131356776,0.012939852945942,0.7496325213259001
2025-03-19,0.4007829354373785,0.0493272987721633,1,LOW,0.31086107957765907,0.1783280404812393,0.2239517890061119,0.0570273487626161,0.0964069470047537,0.2738095498829382,NEUTRAL,1.0,0.27777346260455316,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0747230972247157,0.0147797054843137,0.0129386238228499,0.7495819520411241
2025-03-18,0.4184899992500828,0.0622371701600454,2,HIGH,0.4338321990050023,0.2872997290656485,0.2963742645701284,-0.1529017379129781,0.2146570453408138,0.3440828247575032,BEAR,1.5,0.44070226360285447,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.8,0.36000000000000004,REDUCE_TO_35_60,0.0846915769852079,0.0091740326965639,0.0125640269063708,0.7483236367402752
2025-03-17,0.3698503255951177,0.0457264970682349,1,HIGH,0.3352898870115412,0.225117084380619,0.2654135114547715,-0.0632517113311517,0.1286549533537111,0.2870234466047004,NEUTRAL,1.0,0.25640698561070874,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.9,0.405,REDUCE_TO_35_60,0.0746903538959422,0.0117199496802138,0.0125607332637981,0.7466855481149369
2025-03-14,0.3678748400633314,0.0479349368708487,2,HIGH,0.420670781117919,0.2349344302648151,0.27472819444778,-0.0894705053216195,0.1358997067927177,0.2878843987174129,BEAR,1.5,0.3838438109189436,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.8,0.36000000000000004,REDUCE_TO_35_60,0.0817711743047281,-0.0227635628593044,0.012313242650722,0.7453142467536118
2025-03-13,0.5365526593126734,0.1111136350473987,3,MEDIUM,0.6647487092797433,0.4852026416494638,0.3890995115222824,-0.4192833227375599,0.5248551756284419,0.5107864438324977,BEAR,1.5,0.5814735012297408,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.9,1.0,0.7,0.63,LIGHT_REDUCE,0.1003539704963465,-0.0371740614187271,0.0109309887600129,0.7442384428060842
2025-03-12,0.5521217295831191,0.0375322911371203,3,HIGH,0.4154159866826528,0.1615225857369464,0.215491987417723,0.0759835367886476,0.0898271013248956,0.23742420152904,BEAR,1.5,0.5580231391905293,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.7,0.315,REDUCE_TO_15_35,0.0881992438608273,-0.041487925832474,0.0112677101885157,0.7445581937971177
2025-03-11,0.563089243295631,0.0423543598541449,3,HIGH,0.4772438333701139,0.18059048274576,0.2281477275633645,0.043999138519126,0.1122863857559777,0.2519270997629695,BEAR,1.5,0.5712480511366663,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.7,0.315,REDUCE_TO_15_35,0.0930123116931161,-0.0363000885824927,0.0110660259887888,0.7443217209192601
2025-03-10,0.569384939461218,0.0499473666606347,3,HIGH,0.5055090009580254,0.2283249283812269,0.2218397620711285,0.0652215679388908,0.2507682992940955,0.3283762921087595,BEAR,1.5,0.5813726834715209,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.7,0.315,REDUCE_TO_15_35,0.0854093107519218,-0.0397244441567194,0.0110740175275681,0.7440503129328396
2025-03-07,0.155101592074198,0.0470534225970844,3,HIGH,0.34247811071102585,0.0934119338047,0.1438377421184084,0.2885701341996519,0.034096021647651,0.1957139714527406,BEAR,1.5,0.17592709913581234,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.7,0.315,REDUCE_TO_15_35,0.0603821237141695,-0.0307314905386085,0.0098955553530937,0.7433982940313223
2025-03-06,0.1114416591252709,0.0517504185028679,2,HIGH,0.42211308635229183,0.1850144772753792,0.2347820400056584,0.028229750893154,0.1177273913538205,0.2444066034863332,BEAR,1.5,0.13582458736114478,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.8,0.36000000000000004,REDUCE_TO_35_60,0.0656192428412504,-0.0210922249705041,0.0098437745729093,0.7422429035486533
2025-03-05,0.0262563129088369,0.0487084211728785,1,LOW,0.2884895847643705,0.2390687916037621,0.2283335821087265,0.049383765749254,0.2661856118245274,0.3362424439395063,BEAR,1.5,0.05117182620187719,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.9,0.9,LIGHT_REDUCE,0.0487331555723201,-0.0193089236675155,0.0092749395920348,0.7413170227045237
2025-03-04,0.1456935071340658,0.0508276760933788,2,HIGH,0.3867570179768276,0.0930554658827815,0.1451482803498564,0.2874621785524723,0.0351153291609994,0.1919582540202703,BEAR,1.5,0.168735699404738,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.8,0.36000000000000004,REDUCE_TO_35_60,0.0588484261944212,-0.0292474590108057,0.0089143920214185,0.7419078459114546
2025-03-03,0.0144013766147143,0.0534671962129302,2,HIGH,0.34254268718158354,0.1766436154393603,0.1886028362192254,0.1632486082781322,0.1955982500137595,0.2917472157562331,BEAR,1.5,0.04211162021113479,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.8,0.36000000000000004,REDUCE_TO_35_60,0.0475747469746675,-0.0225045336020096,0.008809384035873,0.7417767843843064
2025-02-28,0.0150299740308499,0.0393186008532029,1,HIGH,0.15549462673297637,0.0825426853264144,0.1252603697420445,0.3558974863924786,0.0196469542438123,0.185263417319801,NEUTRAL,1.0,0.02353099341867345,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.9,0.405,REDUCE_TO_35_60,0.0305907319655286,-0.0096010129970894,0.0080517244883428,0.7421197364580453
2025-02-27,0.0216582961021376,0.0502224556283176,2,LOW,0.44950999191988994,0.3130746311021839,0.2692933921400214,-0.0569489080704689,0.3546427664216998,0.4142382757882904,BEAR,1.5,0.047483627904450904,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.045486427839849,-0.0414987588513284,0.0071422771967098,0.7469651232523389
2025-02-26,0.0134855825579178,0.040821807965396,2,LOW,0.2537840121963254,0.1070217427279006,0.1578083280947354,0.2505412735959911,0.044962032962572,0.2253166098542952,BEAR,1.5,0.034579892175802755,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0300035685190928,-0.0300035685190928,0.0064525579971109,0.7488262385716183
2025-02-25,0.0122721790396297,0.0444072483957433,2,HIGH,0.2704289112557577,0.1411723803181733,0.1888883956536904,0.1619904667020282,0.0925320620722841,0.2515944524650755,BEAR,1.5,0.03527917997140419,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,0,1.0,15,0.45,1.0,0.8,0.36000000000000004,REDUCE_TO_35_60,0.03049280422532,-0.0282097199588744,0.0065042943197373,0.7532882021186513
2025-02-24,0.0185735858670252,0.0423659764782486,2,LOW,0.20544832943311664,0.1193829899033468,0.177190074038428,0.2063965328282354,0.0600367242521106,0.2403051613228486,BEAR,1.5,0.040351383871430085,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0256473960590734,-0.0204854893142458,0.0067528461010382,0.7577694049733747
2025-02-21,0.0113998314063143,0.098284675685355,2,LOW,0.5180744486572588,0.5847106117363947,0.4749775092640064,-0.6451272093337386,0.591649173872005,0.5679430893647853,BEAR,1.5,0.06271429035596782,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0211931951101415,-0.0160076909840085,0.0073918519595014,0.7613316168169368
2025-02-20,0.0094859540582289,0.0384977059731328,0,LOW,0.23348285090181456,0.2575774420498529,0.2303780689085394,0.0548742384202914,0.3031490177104247,0.3758445469306901,NEUTRAL,1.0,0.019640067228445263,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0041603169796021,0.0010660464705516,0.0063336135422524,0.7644717925879361
2025-02-19,0.0094287204413284,0.0355362485772207,0,LOW,0.13275524050515844,0.0896377950635374,0.1295061424066479,0.3564130528622145,0.0229492218718373,0.2060958159756644,BULL,0.6,0.011139813173334422,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0158611793962588,0.0063605459252015,0.7672714047669972
2025-02-18,0.006544143690558,0.0333107735779533,0,LOW,0.22319176140861324,0.2501510417126686,0.2914872900271559,-0.1064223541694067,0.1607675341374631,0.2929973808782167,BULL,0.6,0.009547478490687811,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0,0.0102095530738226,0.0064505968386109,0.7701559775083086
2025-02-14,0.007355139685708,0.0351794728123409,0,LOW,0.2412410527993726,0.277586111239408,0.2855708024134294,-0.0925835437074587,0.2404806510490792,0.3404733717389078,BULL,0.6,0.010256193768017707,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,8.213331928996759e-05,0.0148640578408165,0.0067079465958198,0.777726905376735
2025-02-13,0.0074876237472887,0.0426088770933421,0,LOW,0.19815845071902863,0.2052371253672583,0.237496900049668,0.0341741828649884,0.161901031951051,0.2833623885224712,BULL,0.6,0.011868037451044434,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,3.281281806410963e-05,0.0056240957891846,0.0069960320543108,0.7818369556213499
2025-02-12,0.0081983676308968,0.0393358586918404,0,LOW,0.18158936263287706,0.17068428006258,0.2100174007601245,0.1126768250860001,0.1413271676076309,0.2586232394542315,NEUTRAL,1.0,0.01909648950222706,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0104797456804052,-0.0014233536284121,0.0066987501446467,0.7856744689964774
2025-02-11,0.0081618633137575,0.0364925603649746,0,LOW,0.15146124166983294,0.1159411100333922,0.1821383616963574,0.2010322118346371,0.0638853924305002,0.2177406860067113,BULL,0.6,0.010846564369010091,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.007281609934587,0.0058660099280409,0.0076480465826327,0.7887321104559446
2025-02-10,0.008993161607285,0.0372734781914043,0,LOW,0.27892519897301576,0.3351181353245819,0.2870887989486734,-0.0949098075460868,0.3976297973043905,0.4099957720901913,BULL,0.6,0.011334763447036052,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0080361022018008,0.0118439848482281,0.0076441331910624,0.7916674809452875
2025-02-07,0.0110241684763466,0.0475530421081528,2,LOW,0.23610857992814355,0.1631875759156223,0.1610306554431845,0.2487181639179092,0.2044065599086463,0.2873130883106585,NEUTRAL,1.0,0.02380927424747877,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0147272839594944,-0.0017446538104263,0.0075608957036945,0.7943840795641072
2025-02-06,0.0104438746768366,0.0396621105330831,0,LOW,0.11458127788037135,0.0632424729602419,0.0825615192723219,0.4818604339782942,0.0,0.1704083725686458,NEUTRAL,1.0,0.020670257226522874,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0056252715412605,0.0021155517034896,0.008127151056501,0.796849741231928
2025-02-05,0.0099386748269307,0.0420092402679836,0,LOW,0.28925688453110604,0.3508433856042987,0.2797987964946029,-0.0742781315370673,0.4398435083846911,0.4551661279236781,NEUTRAL,1.0,0.021163372731299215,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0090693008742995,0.0040046749254278,0.0081184858281231,0.7994662203971452
2025-02-04,0.0109691229914841,0.041251429348614,0,LOW,0.11849955750324767,0.0651023911447221,0.0822439011856794,0.4700836214473829,0.0,0.1781656633932091,NEUTRAL,1.0,0.021567930216479562,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0130709455661679,-0.0045325111732003,0.0080922707610655,0.8011511792579307
2025-02-03,0.0090129994333872,0.0518617377608822,2,LOW,0.2223263393158793,0.1416778690747557,0.2027295321725954,0.1315347982351778,0.079900747245352,0.2270268620770569,NEUTRAL,1.0,0.024010057848010448,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0196473837347671,-0.0026694558410599,0.0084346079472323,0.8027814388845627
2025-01-31,0.0089366728124841,0.0430831633119398,2,LOW,0.24491352505930664,0.175260853613487,0.2327709079828724,0.0468204666355057,0.1032662617644563,0.2373566335695406,NEUTRAL,1.0,0.020887944487293596,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0130053199300398,-0.0101155223920619,0.008353749172616,0.8042419268083405
2025-01-30,0.0091400395482527,0.0921841450390831,0,LOW,0.33634867706754257,0.417324144346462,0.3432071483250424,-0.2530297168041142,0.4891611153639219,0.4594035496934551,NEUTRAL,1.0,0.03820547647004334,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.007724481704322,-0.007724481704322,0.0086065206691638,0.8055418554760381
2025-01-29,0.0109800287735008,0.0449675984643905,0,LOW,0.14105261827771537,0.0878638423724052,0.1161193027489244,0.3746551428207689,0.0572692801819617,0.1780667865587347,NEUTRAL,1.0,0.022875678165312194,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0130218276132016,-0.0076348781116896,0.0086113476547325,0.8065946524605023
2025-01-28,0.0094727095709231,0.0439322901706176,0,LOW,0.11236713280101199,0.058806113753222,0.0937532803936364,0.4342761750632837,0.0,0.1414711746192515,NEUTRAL,1.0,0.021533562780816175,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0085773111515982,0.0024377181745478,0.0085089797623319,0.8068158954792165
2025-01-27,0.0104813759841783,0.0657584720442486,2,LOW,0.21786501949375892,0.1320833401087142,0.1566103169353594,0.2596380248292225,0.1289589653043746,0.2427640781951227,NEUTRAL,1.0,0.029828359605202904,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,0.8,0.8,LIGHT_REDUCE,0.0170233710309402,0.0029953151312085,0.0084178330941384,0.8062240847334421
2025-01-24,0.0104054184798758,0.0474766242161157,0,LOW,0.1494781401179294,0.1157008947893763,0.1141459575358119,0.3792644199280069,0.1079215804768906,0.2407360411448025,BULL,0.6,0.014028204292535857,0.4,0.2,NONE,0,0,0,1.0,0,1.0,15,1.0,1.0,1.0,1.0,FULL_RISK_ON,0.0029193280664033,0.0173865921981681,0.0081782138029659,0.8052325101017447
2025-01-23,0.0110708859467032,0.0457446553701433,0,LOW,0.11372367586921102,0.0629381460260803,0.0656863730057379,0.5286144914836736,0.0,0.1860662110985833,BULL,0.6,0.013924023146944341,0.4,0.2,NONE,0,0,0,1.0,1,0.9299999999999998,14,1.0,1.0,1.0,0.9299999999999998,LIGHT_REDUCE,0.0,0.0306099028704867,0.0085441723539274,0.8035158307264846
2025-01-22,0.0103450998639055,0.0461988313465441,0,LOW,0.12008031733496466,0.0720320563447123,0.0881937548700984,0.4643627881173762,0.0,0.199934470508751,BULL,0.6,0.013736343529697406,0.4,0.2,NONE,0,0,0,1.0,1,0.8499999999999999,13,1.0,1.0,1.0,0.8499999999999999,LIGHT_REDUCE,0.0,0.0230439858570048,0.0084718731991481,0.8037188279502524
2025-01-21,0.0070385105047229,0.0979356675839241,0,LOW,0.34822638528187155,0.4506360687435086,0.3927223353092164,-0.3938935042635526,0.4350371180561819,0.4798735680556756,BULL,0.6,0.023311509289465987,0.4,0.2,NONE,0,0,0,1.0,1,0.7699999999999999,12,1.0,1.0,1.0,0.7699999999999999,LIGHT_REDUCE,0.0044922616847429,0.0358301918552905,0.0083844042824754,0.803816337488027
2025-01-17,0.008175760329794,0.0504846546697903,0,LOW,0.2488920574077005,0.2848184895627447,0.2890402400124875,-0.1010303666216766,0.2447419067429623,0.3546331726441315,BULL,0.6,0.013790324009275623,0.4,0.2,NONE,0,0,0,1.0,1,0.69,11,1.0,1.0,1.0,0.69,LIGHT_REDUCE,0.0135218422309704,0.0294407936378593,0.0086001374698024,0.8043332766046613
2025-01-16,0.0091060352149646,0.0487376327338157,0,LOW,0.20040588233222897,0.1910392088922705,0.2401849355347514,0.0259716369275238,0.1113233674419759,0.2676248966986246,NEUTRAL,1.0,0.022977094346562484,0.4,0.2,NONE,0,0,0,1.0,1,0.61,10,1.0,1.0,1.0,0.61,LIGHT_REDUCE,0.0233276906525115,0.0036471427136288,0.0087246766140021,0.8046941406511317
2025-01-15,0.0090655751375932,0.0478169738374943,0,LOW,0.20067090683197417,0.1941841916175991,0.2390396156328335,0.0291613347691278,0.1081419232699816,0.2871896732085213,BULL,0.6,0.01357713880953515,0.4,0.2,NONE,0,0,0,1.0,1,0.53,9,1.0,1.0,1.0,0.53,REDUCE_TO_35_60,0.0214456870393744,0.0055811256174378,0.0087068134372154,0.8050961386694526
2025-01-14,0.048267555960086,0.0551799490912353,1,LOW,0.32677155195916996,0.3499591215997401,0.324654088785292,-0.2119610550422635,0.315176180486576,0.416705337925206,NEUTRAL,1.0,0.05068689355598825,0.4,0.2,NONE,0,0,0,1.0,1,0.45,8,1.0,1.0,0.9,0.45,REDUCE_TO_35_60,0.0389276677365537,-0.0109408375442462,0.010143911355692,0.8053057661332765
2025-01-13,0.0461598190421272,0.0543688003308174,2,LOW,0.3325512130236209,0.2590147587051297,0.254431477514062,-0.0237060584333599,0.224824655525852,0.3703811864194717,BEAR,1.5,0.07354944373975315,0.4,0.2,NONE,0,0,0,1.0,1,0.45,7,1.0,1.0,0.8,0.45,REDUCE_TO_35_60,0.0402481896087548,-0.0234648088544522,0.0101322296783572,0.806589342974534
2025-01-10,0.0713243896134108,0.0682544217019415,2,LOW,0.2881532174505235,0.1603819521423052,0.2020758354510489,0.1209329101472955,0.0793923164619269,0.2941704151123244,BEAR,1.5,0.10537485126659482,0.4,0.2,NONE,0,0,0,1.0,1,0.45,6,1.0,1.0,0.8,0.45,REDUCE_TO_35_60,0.0417339551087804,-0.019359710092042,0.0101992715910288,0.8078566749412773
2025-01-08,0.0086480181305718,0.0927340724739053,0,LOW,0.4790838315753459,0.6386692072523434,0.5086054731984174,-0.7373043498385123,0.6178042569321025,0.6471801406800939,BULL,0.6,0.022846882290443113,0.4,0.2,NONE,0,0,0,1.0,1,0.45,5,1.0,1.0,1.0,0.45,REDUCE_TO_35_60,0.0268768098050941,0.0058183212055529,0.0097344024439581,0.8090728570098005
2025-01-07,0.0090473208043839,0.0596933698602871,2,LOW,0.3096736741861412,0.2838877001005745,0.305228495466935,-0.1699346553140753,0.1596221631409494,0.3624212623660175,NEUTRAL,1.0,0.026773437973950022,0.4,0.2,NONE,0,0,0,1.0,1,0.45,4,1.0,1.0,0.8,0.45,REDUCE_TO_35_60,0.0282964166904015,0.0043510181666994,0.0099266179035801,0.8090414581277207
2025-01-06,0.0066105584781415,0.1263527775006846,0,LOW,0.35232878607100127,0.451496753662459,0.4232386321690419,-0.5005627198196348,0.3128063310501299,0.4861397849143015,BULL,0.6,0.029112201081618952,0.4,0.2,NONE,0,0,0,1.0,1,0.45,3,1.0,1.0,1.0,0.45,REDUCE_TO_35_60,0.0171866625048242,0.0121384245463982,0.0096428396907736,0.8089275167029405
2025-01-03,0.00709221604851,0.0499757975248722,0,LOW,0.3203409705811956,0.3915992064303213,0.39253937915416,-0.4180749307150624,0.2275306282310133,0.4312643760735598,NEUTRAL,1.0,0.02210146956523677,0.4,0.2,NONE,0,0,0,1.0,1,0.45,2,1.0,1.0,1.0,0.45,REDUCE_TO_35_60,0.0228159552967565,-0.0051428608790438,0.0095745790248934,0.8082381608249091
2025-01-02,0.0091603153113859,0.1284975488225154,2,LOW,0.6221514046647644,0.721349135154302,0.57660785152185,-0.9365617661287876,0.6706949956281055,0.6909588883599296,BEAR,1.5,0.07639252056042184,0.4,0.2,NONE,0,0,0,1.0,1,0.45,1,1.0,1.0,0.8,0.45,REDUCE_TO_35_60,0.0348832254577533,-0.0277714109673444,0.0090608283770695,0.8074126664581436
2024-12-31,0.0078985432766808,0.0577535009921245,2,LOW,0.4010067190731852,0.379370887202155,0.3854851977061109,-0.4054615672754466,0.2220440426603085,0.4054030023793284,BEAR,1.5,0.03802166771562914,0.4,0.2,TREND_CAP,0,1,0,0.65,1,0.45,0,1.0,1.0,0.8,0.45,REDUCE_TO_35_60,0.0325060006577124,-0.0253118096172347,0.0092214358414186,0.806077299565384
2024-12-30,0.012857833608102,0.1325625536243118,2,LOW,0.6496047311836854,0.8016933410241116,0.7028287680016315,-1.0,0.7688668195568245,0.7350777765379908,NEUTRAL,1.0,0.054754485613775425,0.4,0.2,BREADTH_CRISIS,1,0,0,0.3,1,0.3,0,1.0,1.0,0.8,0.3,REDUCE_TO_15_35,0.0289733956739809,-0.0108797109459912,0.0092120477898021,0.8068762683573778
2024-12-27,0.0072053720283756,0.106539195474779,2,LOW,0.3842320111787087,0.4198031569892675,0.3768637928031449,-0.3974191270281434,0.339090036608667,0.4654095260218054,BULL,0.6,0.025183326140770068,0.4,0.2,NONE,0,0,0,1.0,1,0.46,5,1.0,1.0,0.8,0.46,REDUCE_TO_35_60,0.0177644545359834,0.0065296247722106,0.0089008035886229,0.8066709548522796
2024-12-26,0.0062137179181491,0.0439259722171623,0,LOW,0.2532681127668154,0.3017396215033872,0.31498802725559,-0.2231663656316462,0.1672129100876811,0.3721189106439055,BULL,0.6,0.011647804153682231,0.4,0.2,NONE,0,0,0,1.0,1,0.46,4,1.0,1.0,1.0,0.46,REDUCE_TO_35_60,0.0073149612865067,0.0294555588221581,0.0086851795852008,0.8062721151238992
2024-12-24,0.0054056064508079,0.0535536270869917,0,LOW,0.29876184595861704,0.3772728403080626,0.3720414240228144,-0.4029162403159452,0.2115877742399668,0.4230319627061817,NEUTRAL,1.0,0.022257413673472226,0.4,0.2,NONE,0,0,0,1.0,1,0.38,3,1.0,1.0,1.0,0.38,REDUCE_TO_35_60,0.007381017961911,-0.0015987991319544,0.0087192260485242,0.8039521808390462
2024-12-23,0.0083800794404182,0.1615213420922835,1,LOW,0.3598558552077439,0.4190380306390581,0.4052490479655199,-0.5151663482062546,0.2374159261954044,0.4375151915567624,BEAR,1.5,0.09296928205285658,0.4,0.2,NONE,0,0,0,1.0,1,0.38,2,1.0,1.0,0.9,0.38,REDUCE_TO_35_60,0.0182927040605894,-0.0166424068712317,0.0084277266977759,0.8029084643117792
2024-12-20,0.0076634883898265,0.1486706171475234,1,LOW,0.5050159518853572,0.640211574539022,0.555301508660496,-0.9688994443099814,0.4651073139722403,0.5663546052650335,BEAR,1.5,0.0855239751825306,0.4,0.2,NONE,0,0,0,1.0,1,0.3,1,1.0,1.0,0.9,0.3,REDUCE_TO_15_35,0.0241364771689577,-0.0183219174921505,0.0083496830727958,0.8013584385252124
2024-12-19,0.0062348106426803,0.1154237485198711,2,HIGH,0.5071336188801194,0.5329227712257215,0.4998095494867909,-0.8353984267063167,0.3109629829341707,0.4580865302266604,BEAR,1.5,0.06667640834954561,0.4,0.2,CREDIT_HIGH,0,0,1,1.0,1,0.3,0,0.45,1.0,0.8,0.3,REDUCE_TO_15_35,0.0357184142564984,-0.0301658034976645,0.0078908441295375,0.8014048991609556
2024-12-18,0.0116148570884588,0.1621845082734355,2,LOW,0.7085456326343642,0.7501512573560727,0.6185896968918989,-1.0,0.7033475420270324,0.6786677905053595,BEAR,1.5,0.09647135250480096,0.4,0.2,BREADTH_CRISIS,1,0,0,0.3,1,0.3,0,1.0,1.0,0.8,0.3,REDUCE_TO_15_35,0.0354222805496323,-0.0348666018639122,0.0080036130587106,0.8020455532582739
2024-12-17,0.0048632471776619,0.0656100490951851,0,LOW,0.31639443525494393,0.405941739459154,0.359370644989292,-0.4579597234558545,0.3043613918738685,0.4117351514269101,NEUTRAL,1.0,0.026124627848795018,0.4,0.2,NONE,0,0,0,1.0,1,0.7,6,1.0,1.0,1.0,0.7,LIGHT_REDUCE,0.0057914782403398,0.0024716054714926,0.0039953725331238,0.8025920743576886
2024-12-16,0.0046213572540014,0.0376772538749326,0,LOW,0.25265588306525366,0.3038957700240672,0.3080563109926379,-0.314415773593329,0.1618215752164962,0.3170253825593605,NEUTRAL,1.0,0.01619092107132732,0.4,0.2,NONE,0,0,0,1.0,1,0.62,5,1.0,1.0,1.0,0.62,LIGHT_REDUCE,0.0016782269246601,0.003489410703148,0.003827318592113,0.802665290943711
2024-12-13,0.0047050214544144,0.0565958113623905,0,LOW,0.32010020919051513,0.4098162887150774,0.3580330534663554,-0.4880900299327704,0.2883762623028564,0.4194474808137891,NEUTRAL,1.0,0.022866797922206035,0.4,0.2,NONE,0,0,0,1.0,1,0.54,4,1.0,1.0,1.0,0.54,REDUCE_TO_35_60,0.0059230818945787,-0.0059230818945787,0.0038210873742261,0.8026930692644227
2024-12-12,0.004991598385777,0.0454237107427428,2,LOW,0.33316244984266136,0.352686540646396,0.3141911097740655,-0.356610699137858,0.2463196358079367,0.3863931677220335,NEUTRAL,1.0,0.019142837710715028,0.4,0.2,NONE,0,0,0,1.0,1,0.46,3,1.0,1.0,0.8,0.46,REDUCE_TO_35_60,0.0057253196256217,-0.0038403888554574,0.00498847230043,0.8025306374134513
2024-12-11,0.005266565406898,0.0414993099673154,0,LOW,0.24688124729224525,0.2930908145651338,0.2743278345600115,-0.2309608898403226,0.1951496667384918,0.3437516820950967,NEUTRAL,1.0,0.017948026003044088,0.4,0.2,NONE,0,0,0,1.0,1,0.38,2,1.0,1.0,1.0,0.38,REDUCE_TO_35_60,0.0005757532448812,-0.0003289374402998,0.0050778300466381,0.8029868792237871
